"TV Show ID","Series Title","Episode Sort Title","Episode Title","Year","Season","Episode","Content Rating","Summary","Rating","Studio","Originally Aired","Directors","Writers","Duration","Added","Updated","Media Video Resolution","Media Video Duration","Media Video Bitrate","Media Video Width","Media Video Height","Media Video Aspect Ratio","Media Video Audio Channels","Media Video Audio Codec","Media Video Video Codec","Media Video Container","Media Video FrameRate","Media Video Profile","Media Video Title"
"8278","Alias","N/A","Dead Drop","2002","2","4","TV-14","Sydney's dealings with her mother lead
Jack to take drastic measures to ensure
his daughter's safety. Meanwhile Will is
confronted by a mysterious woman about
resurrecting his story on SD-6.","7.4","ABC (US)","2002-10-20","Guy Bee","Jesse Alexander","0:43:38","09/23/2015","09/23/2015","sd","0:43:38","1117","640","368","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8279","Alias","Indicator","The Indicator","2002","2","5","TV-14","Sydney discovers a terrifying secret
when she's sent on a case to track down
a new generation of weapons. Meanwhile,
Vaughn suspects Jack of setting up
Sydney's mother to take a fall. Sloane
tells Jack the truth about Emily's
death.","7.7","ABC (US)","2002-11-03","Ken Olin","Jeff Pinkner","0:43:28","09/23/2015","09/23/2015","sd","0:43:28","1128","640","368","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8280","Alias","N/A","Salvation","2002","2","6","TV-14","Sydney's trust in her father begins to
fade. Meanwhile, Sydney and Vaughn may
have been exposed to a deadly virus
while in Taipei; Sloane haunted by
Emily's death begins to unravel. Vaughn
enlists Will to help research a case.","7.5","ABC (US)","2002-11-10","Perry Lang","Roberto Orci - Alex Kurtzman","0:43:32","09/23/2015","09/23/2015","sd","0:43:32","1124","640","368","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8281","Alias","Counteragent","The Counteragent","2002","2","7","TV-14","Sydney races to find a cure for Vaughn,
but in order to find the antidote,
Sydney must make a deal with Sark that
could endanger Sloane's life. Meanwhile,
Will continues his research for Vaughn
and discovers some disturbing
inconsistencies involving 20-year-old
standardized IQ tests.","7.8","ABC (US)","2002-11-17","Daniel Attias","John Eisendrath","0:43:12","09/23/2015","09/23/2015","sd","0:43:12","1119","640","368","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8282","Alias","N/A","Passage (1)","2002","2","8","TV-14","Sydney, Jack and Irina must put aside
their differences and go undercover as a
loving family in order to seize six
nuclear warheads from an unfriendly
nation. Meanwhile, Sloane announces to a
suspicious staff that Mr. Sark will be
working with SD-6, and later he is
contacted by an unknown group claiming
that Emily is still alive.","7.6","ABC (US)","2002-12-01","Ken Olin","Debra J. Fisher - Erica Messer","0:42:33","09/23/2015","09/23/2015","sd","0:42:33","1149","640","368","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8283","Alias","N/A","Passage (2)","2002","2","9","TV-14","While continuing on a mission to take
control of six nuclear warheads, Sydney
and Jack discover where Irina's
loyalties lie when she meets up with
Gerard Cuvee. Meanwhile, Sloane informs
the Alliance that Emily may still be
alive.","7.8","ABC (US)","2002-12-08","Ken Olin","Crystal Nix Hines","0:43:35","09/23/2015","09/23/2015","sd","0:43:35","1125","640","368","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8284","Alias","Abduction","The Abduction","2002","2","10","TV-14","Jack meets Alliance counterintelligence
head Ariana Kane, who is sent in to
investigate Emily's disappearance and to
discover who is trying to blackmail
Sloane. Meanwhile, Marshall is sent on
his first mission with Sydney as his
partner. Vaughn schedules Will to take a
CIA psych test. Francie gets suspicious
over Sydney and Will's secretive
behavior.","7.5","ABC (US)","2002-12-15","Nelson McCormick","Alex Kurtzman - Roberto Orci","0:43:03","09/23/2015","09/23/2015","sd","0:43:03","1132","640","368","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8285","Alias","Higher Echelon","A Higher Echelon","2003","2","11","TV-14","After completing his first mission with
Sydney, Marshall's life is placed in
mortal danger. Meanwhile, Ariana Kane
suspects Jack as being the prime suspect
in the disappearance of Sloane's wife.
Vaughn learns the truth about Jack's
involvement in the murder of CIA agent
Haladki and Sydney confides in Francie
about her feelings for a fellow co-
worker.","7.3","ABC (US)","2003-01-05","Guy Bee","John Eisendrath","0:43:01","09/23/2015","09/23/2015","sd","0:43:01","1139","640","368","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8286","Alias","Getaway","The Getaway","2003","2","12","TV-14","While Alliance counterintelligence head
Ariana Kane tracks Sydney in order to
catch her fugitive father, Jack elicits
Irina's help in finding Sloane's
blackmailer. Meanwhile, Sydney and
Vaughn risk exposing their covers to
SD-6 when they share a romantic dinner
together while on a case in France.","7.5","ABC (US)","2003-01-12","Lawrence Trilling","Jeff Pinkner","0:42:34","09/23/2015","09/23/2015","sd","0:42:34","1148","640","368","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8287","Alias","N/A","Phase One","2003","2","13","TV-14","Sydney and Jack are confronted by the
new director of SD-6 who replaces
Sloane, whose whereabouts and intentions
are unknown. Meanwhile, romantic sparks
begin to fly between Francie and Will.","8.3","ABC (US)","2003-01-26","Jack Bender","J.J. Abrams","0:43:38","09/23/2015","09/23/2015","sd","0:43:38","1108","640","368","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8288","Alias","N/A","Double Agent","2003","2","14","TV-14","Sydney, Vaughn and Jack must determine
whether CIA agent Lennox is who he says
he is after his deep cover mission is
compromised.","7.5","ABC (US)","2003-02-02","Ken Olin","Roberto Orci - Alex Kurtzman","0:43:37","09/23/2015","09/23/2015","sd","0:43:37","1109","640","368","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8289","Alias","Free Agent","A Free Agent","2003","2","15","TV-14","Sydney must make a life-defining
decision regarding her future with the
agency, while Sloane re-emerges and
continues his obsessive quest to piece
together the mysterious Rambaldi
artifacts - with the reluctant aid of a
kidnapped scientist. Meanwhile, Dixon's
marriage is put to the test after he
tells his wife the truth about his
occupation.","7.3","ABC (US)","2003-02-09","Alex Kurtzman","Roberto Orci - Alex Kurtzman","0:43:12","09/23/2015","09/23/2015","sd","0:43:12","1119","640","368","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8290","Alias","N/A","Firebomb","2003","2","16","TV-14","A mysterious Rambaldi device's powers
are finally revealed and Sloane has its
secrets. Meanwhile, Vaughn begs Dixon to
aid the CIA in rescuing Sydney, Will is
called upon to participate in a crucial
CIA briefing session, and Sydney senses
that Francie is keeping secrets.","7.7","ABC (US)","2003-02-23","Craig Zisk","John Eisendrath","0:43:37","09/23/2015","09/23/2015","sd","0:43:37","1107","640","368","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8291","Alias","Dark Turn","A Dark Turn","2003","2","17","TV-14","Sydney begins to question where Vaughn's
allegiances lie when she learns through
CIA Agent Yeager that he is under
investigation by the Agency. Meanwhile
Irina and a crucial Rambaldi manuscript
are used as bait to try to catch Sloane,
and Sydney welcomes Dixon to the CIA.","7.6","ABC (US)","2003-03-02","Ken Olin","Jesse Alexander","0:43:37","09/23/2015","09/23/2015","sd","0:43:37","1119","640","368","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8292","Alias","N/A","Truth Takes Time","2003","2","18","TV-14","Sydney faces off with her mother, while
Emily must decide whether to side with
her husband or betray him.","7.7","ABC (US)","2003-03-16","Nelson McCormick","J.R. Orci","0:42:45","09/23/2015","09/23/2015","sd","0:42:45","1131","640","368","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8293","Alias","N/A","Endgame","2003","2","19","TV-14","Sydney defies her father in her attempt
to rescue a kidnapped scientist, while
Sloane, seeking revenge, becomes more
dangerous than ever. Meanwhile, Francie
manipulates an unsuspecting Will for his
agency connections.","7.9","ABC (US)","2003-03-30","Perry Lang","Sean Gerace","0:42:37","09/23/2015","09/23/2015","sd","0:42:37","1134","640","368","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8294","Alias","N/A","Countdown","2003","2","20","TV-14","A Rambaldi artifact prophesizes that an
apocalyptic event will soon take place,
and Dixon's grief leads Vaughn and
agency psychologist Dr. Barnett to
question his intentions, as his thirst
for revenge on Sloane intensifies.
Meanwhile Sloane receives a life-
changing revelation from a mysterious
monk in Nepal, Sydney and Dixon hunt for
the killer who stole the heart from his
victim.","7.6","ABC (US)","2003-04-27","Lawrence Trilling - R.P. Gaborno","Jeff Pinkner","0:41:20","09/23/2015","09/23/2015","sd","0:41:20","1173","640","368","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8295","Alias","N/A","Second Double","2003","2","21","TV-14","Sydney begins to question Will's
identity when he's arrested for
espionage, under suspicion of being a
double. Meanwhile Sark and Irina plot to
recover the Rambaldi heart, and Sloane
makes Jack a business proposal.","7.5","ABC (US)","2003-05-04","Ken Olin - Breen Frazie","Crystal Nix Hines","0:43:25","09/23/2015","09/23/2015","sd","0:43:25","1113","640","368","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8296","Alias","Telling","The Telling","2003","2","22","TV-14","Sydney finally confronts her mother, who
reveals her true motivation. Sloane, for
his part, begins to execute his new
grand plan and Will struggles to figure
out who's behind his set-up.","8.0","ABC (US)","2003-05-04","J.J. Abrams","J.J. Abrams","0:42:31","09/23/2015","09/23/2015","sd","0:42:31","1136","640","368","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8211","Alias","Two","The Two","2003","3","1","TV-14","Sydney tries to piece together the last
two years of her life and discovers the
fates of her friends and family. She
confronts Vaughn about his marriage and
learns the shocking fates of Jack and
Sloane. Meanwhile, she is granted
temporary CIA clearance on a case that
may help her regain her memory.","7.7","ABC (US)","2003-09-28","Ken Olin","J.J. Abrams","0:43:05","09/23/2015","09/23/2015","sd","0:43:05","1133","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8212","Alias","N/A","Succession","2003","3","2","TV-14","Sydney's search for her past leads to a
jailed Sark, but their Q&A is cut short
when he becomes the ransom for a pair of
abducted CIA scientists, whose
kidnappers may be tied to the murder of
his father. Jack contacts an old friend
of sorts for info on Sloane's new world-
peace project, and Vaughn makes a
decision about his future as an
operative.","7.6","ABC (US)","2003-10-05","Daniel Attias","Roberto Orci - Alex Kurtzman","0:40:39","09/23/2015","09/23/2015","sd","0:40:39","1194","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8213","Alias","N/A","Reunion","2003","3","3","TV-14","Sydney and Vaughn are reunited again as
a team to prevent Sark from destroying
the nation's satellite communications
system. Meanwhile, Jack must find a way
to stop Marshall from uncovering the
identity of a familiar murderer. Sydney
accompanies Vaughn and Lauren as they
meet with Sloane to ask for a favor.","7.4","ABC (US)","2003-10-12","Jack Bender","Jeff Pinkner","0:41:01","09/23/2015","09/23/2015","sd","0:41:01","1196","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8214","Alias","Missing Link","A Missing Link","2003","3","4","TV-14","Sydney discovers a link to her missing
two years in the form of Simon Walker,
the dangerous and sexy leader of a group
determined on retrieving deadly
biological weapons. Meanwhile, Vaughn
struggles with his own feelings of
jealousy and longing while Sydney is on
her mission, aware of the pressures his
job is putting on his marriage to
Lauren. Jack takes matters into his own
hands to protect his daughter,
purposefully revealing Sydney's deadly
secret to Dixon in order to preserve her
position inside the CIA.","7.7","ABC (US)","2003-10-19","Lawrence Trilling","Monica Breen - Alison Schapker","0:42:48","09/23/2015","09/23/2015","sd","0:42:48","1134","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8215","Alias","N/A","Repercussions","2003","3","5","TV-14","While Vaughn's life hangs in the
balance, Lauren butts heads with Sydney
after learning the part she played in
his stabbing. Meanwhile, Sydney further
questions Sloane's allegiances after he
is kidnapped by Kazari Bomani, a kingpin
in The Covenant; Jack's cover is
jeopardized when he meets with Simon to
dig up information on Sydney's missing
two years; and Marshall is sent on his
second mission with Sydney, posing as a
high-stakes, southern gambler.","7.7","ABC (US)","2003-10-26","Ken Olin","Jesse Alexander","0:42:40","09/23/2015","09/23/2015","sd","0:42:40","1145","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8216","Alias","Nemesis","The Nemesis","2003","3","6","TV-14","Sydney's emotions are turned inside-out
when she comes face-to-face with
Allison, Francie's doppelgänger, who was
presumed dead but is now a key figure in
The Covenant. Meanwhile Lauren's search
for Lazarey's murderer leads her closer
to discovering a connection to Sydney,
and Sydney begrudgingly is assigned as
Sloane's CIA handler.","7.4","ABC (US)","2003-11-02","Lawrence Trilling","Crystal Nix Hines","0:42:15","09/23/2015","09/23/2015","sd","0:42:15","1150","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8217","Alias","N/A","Prelude","2003","3","7","TV-14","Jack takes drastic measures to ensure
that the NSC never finds out the truth
about Sydney's murder of a Russian
diplomat. But his actions place a heavy
strain on Vaughn's marriage, as Lauren
gets closer and closer to the truth
about Sydney. Meanwhile, Sydney agrees
to go on a mission with Sloane in order
to thwart plans to obtain the operating
system to a deadly weapon -- and she
discovers an unlikely ally in the hunt
for her missing two years.","7.8","ABC (US)","2003-11-09","Jack Bender","J.R. Orci","0:43:00","09/23/2015","09/23/2015","sd","0:43:00","1139","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"8218","Alias","N/A","Breaking Point","2003","3","8","TV-14","When Sydney is taken into custody by the
NSC, Jack and Vaughn have no choice but
to ally themselves with Sloane to rescue
her. But with only hours to spare before
she is forced to undergo a radical
surgery to recover her memories, they
must put togther an extraction team,
headed by freelance operative Brill
(Richard Roundtree, ""Shaft""). Meanwhile,
Lauren faces an impossible choice --
side with the NSC, who she wants to
believe is doing the right thing, or
with her husband.","7.9","ABC (US)","2003-11-23","Daniel Attias","Breen Frazier","0:40:29","09/23/2015","09/23/2015","sd","0:40:29","1210","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
