"Media ID","Title","Sort title","Studio","Content Rating","Year","Rating","Summary","Genres","View Count","Last Viewed at","Tagline","Release Date","Writers","Country","Duration","Directors","Roles","IMDB Id","Labels","Locked Fields","Extras","Collections","Original Title","Added","Updated","Audio Languages","Audio Title","Subtitle Languages","Subtitle Title","Subtitle Codec","Video Resolution","Bitrate","Width","Height","Aspect Ratio","Audio Channels","Audio Codec","Video Codec","Container","Video FrameRate"
"2402","Anchorman 2: The Legend Continues","N/A","Paramount Pictures","PG-13","2013","6.0","With the 70s behind him, San Diego's top
rated newsman, Ron Burgundy, returns to
take New York's first 24-hour news
channel by storm.","Comedy","N/A","N/A","It's kind of a big deal","2013-12-18","Will Ferrell - Adam McKay","USA","1:58:55","Adam McKay","Will Ferrell - Steve Carell - Paul Rudd
- Luke Wilson - Christina Applegate -
David Koechner - James Marsden - Kristen
Wiig - Meagan Good - Dylan Baker - Tina
Fey - Kirsten Dunst - Liam Neeson -
Vince Vaughn - Marion Cotillard -
Harrison Ford - Will Smith - Sacha Baron
Cohen - Jim Carrey - Amy Poehler - Kanye
West - Fred Willard - John C. Reilly -
Bill Kurtis","edb://109443","","","0","","N/A","01/04/2016","01/04/2016","eng","N/A","eng - eng - fre - fre - spa - spa","N/A - N/A - N/A - N/A - N/A - N/A","srt - srt - srt - srt - srt - srt","720","5105","1280","534","2.35","6","dca","h264","mkv","24p"
"2448","Anchorman: The Legend of Ron Burgundy","N/A","Apatow Productions","PG-13","2004","6.7","It's the 1970's and San Diego super-
sexist anchorman Ron Burgundy is the top
dog in local TV, but that's all about to
change when ambitious reporter Veronica
Corningstone arrives as a new employee
at his station.","Comedy","N/A","N/A","They bring you the news so you don't
have to get it yourself.","2004-07-09","Will Ferrell","USA","1:37:25","Adam McKay","Will Ferrell - Christina Applegate -
Paul Rudd - David Koechner - Steve
Carell - Fred Willard - Chris Parnell -
Vince Vaughn - Luke Wilson - Ben Stiller
- Kathryn Hahn - Seth Rogen - Danny
Trejo - Ian Roberts - Darcy Donavan -
Judd Apatow - Jack Black - Missi Pyle -
Tim Robbins","edb://8699","","","0","","N/A","01/19/2016","01/19/2016","N/A","N/A","","","","sd","1004","576","304","1.85","2","mp3","mpeg4","avi","24p"
"2616","The Andromeda Strain","Andromeda Strain","Scott Free Productions","NR","2008","6.5","A U.S. satellite crash-lands near a
small town in Utah, unleashing a deadly
plague that kills virtually everyone
except two survivors, who may provide
clues to immunizing the population. As
the military attempts to quarantine the
area, a team of highly specialized
scientists is assembled to find a cure
and stop the spread of the alien
pathogen, code-named Andromeda.","Romance - Science Fiction - Thriller","N/A","N/A","It's a bad day to be human.","2008-05-11","Michael Crichton - Robert Schenkkan","USA","1:29:19","Mikael Salomon","Benjamin Bratt - Christa Miller - Eric
McCormack - Daniel Dae Kim - Viola Davis
- Louis Ferreira - Barry Flatman - Ricky
Schroder - Andre Braugher - Magda
Apanowicz - Fred Keating - Anna Galvin -
Eve Harlow - Paul Perri - Adrian Holmes
- Emily Holmes - Juan Carlos Velis","edb://14305","","","0","","N/A","01/19/2016","01/19/2016","N/A","N/A","","","","sd","1099","660","360","1.85","2","mp3","mpeg4","avi","24p"
"2447","Apocalypto","N/A","Icon Productions","R","2006","7.0","Set in the Mayan civilization, when a
man's idyllic presence is brutally
disrupted by a violent invading force,
he is taken on a perilous journey to a
world ruled by fear and oppression where
a harrowing end awaits him. Through a
twist of fate and spurred by the power
of his love for his woman and his family
he will make a desperate break to return
home and to ultimately save his way of
life.","Action","N/A","N/A","When the end comes, not everyone is
ready to go","2006-12-08","Mel Gibson - Farhad Safinia","USA","2:18:20","Mel Gibson","Rudy Youngblood - Dalia Hernández -
Jonathan Brewer - Morris Birdyellowhead
- Raoul Trujillo - Carlos Emilio Báez -
Amilcar Ramírez - Israel Contreras -
Israel Ríos - Espiridion Acosta Cache -
Mayra Serbulo - Gerardo Taracena -
Rodolfo Palacios - Iazua Larios - Lorena
Heranandez - Itandehui Gutierrez -
Sayuri Gutierrez - Hiram Soto - José
Suárez - Ariel Galvan - Bernardo Ruiz -
Ricardo Diaz Mendoza - Richard Can -
Carlos Ramos - Ammel Rodrigo Mendoza -
Marco Antonio Argueta - Javier Escobar -
Fernando Hernandez - María Isabel Díaz -
Maria Isidra Hoil - Aquetzali García -
Abel Woolrich - Antonio Monroi - Nicolás
Jasso - Ronaldo Eknal - Miriam Tun -
Rafael Velez - Diana Botello - Joaquin
Rendon","edb://1579","","","0","","N/A","01/19/2016","01/19/2016","N/A","N/A","","","","sd","910","564","300","1.85","2","mp3","mpeg4","avi","24p"
"2446","Appleseed: Ex Machina","N/A","Digital Frontier","PG-13","2008","6.6","As members of ESWAT, the elite forces
serving Olympus, Deunan and Briaereos
they are deployed everywhere trouble
strikes. Olympus finds itself under a
stealth attack - cyborg terrorism,
deadly nanotech zealots, and rioting
citizens are just some of the threats
that Deunan must contend with as she
fights to save Olympus!","Animation - Action - Thriller - Science
Fiction","N/A","N/A","N/A","2008-03-11","Masamune Shirow - Kiyoto Takeuchi","Japan","1:44:24","Shinji Aramaki","Ai Kobayashi - Kôichi Yamadera - Kong
Kuwata - Shinpachi Tsuji - Gara
Takashima - Rei Igarashi - Rica Fukami -
Takaya Hashi - Yasuyuki Kase - Naoko
Kouda - Yūji Kishi - Miyuki Sawashiro","edb://13981","","","0","","エクスマキナ","01/19/2016","01/19/2016","N/A","N/A","","","","sd","938","640","352","1.85","2","mp3","mpeg4","avi","24p"
"2401","Arthur and the Invisibles","N/A","Canal Plus","PG","2007","5.7","Arthur is a spirited ten-year old whose
parents are away looking for work, whose
eccentric grandfather has been missing
for several years, and who lives with
his grandmother in a country house that,
in two days, will be repossessed, torn
down, and turned into a block of flats
unless Arthur's grandfather returns to
sign some papers and pay off the family
debt. Arthur discovers that the key to
success lies in his own descent into the
land of the Minimoys, creatures no
larger than a tooth, whom his
grandfather helped relocate to their
garden. Somewhere among them is hidden a
pile of rubies, too. Can Arthur be of
stout heart and save the day? Romance
beckons as well, and a villain lurks.","Adventure - Fantasy - Animation - Family","N/A","N/A","Adventure awaits in your own backyard.","2007-01-12","Luc Besson - Céline Garcia","France","1:43:42","Luc Besson","Freddie Highmore - Mia Farrow - Ron
Crawford - Penny Balfour - Saul Jephcott
- Adam LeFevre - Lee Delong - Doug Rand
- Jean Bejote Njamba - Christian
Erickson - Robert William Bradford -
Oxmo Puccino - Eric Balliet - Bienvenue
Kindoki - Jerry Di Giacomo - Valéry Koko
Kingue - Aba Koïta - Mathar Licka Gueye
- Tonio Descanvelle - Vincent Mendy -
Madonna - Snoop Dogg - Barbara Kelsch -
David Bowie","edb://9992","","","0","","Arthur et les Minimoys","01/04/2016","01/04/2016","eng","N/A","","","","720","6038","1280","544","2.35","6","dca","h264","mkv","24p"
"2615","The Assassination of Jesse James by the
Coward Robert Ford","Assassination of Jesse James by the
Coward Robert Ford","Plan B Entertainment","R","2007","6.9","Everyone in 1880's America knows Jesse
James. He's the nation's most notorious
criminal, hunted by the law in 10
states. He's also the land's greatest
hero, lauded as a Robin Hood by the
public. Robert Ford? No one knows him.
Not yet. But the ambitious 19-year-old
aims to change that. He'll befriend
Jesse, ride with his gang. And if that
doesn't bring Ford fame, he'll find a
deadlier way.","Action - Drama - Western","N/A","N/A","Beyond the myth lies America's greatest
betrayal","2007-09-20","Andrew Dominik","Canada - United Kingdom - USA","2:33:14","Andrew Dominik","Brad Pitt - Casey Affleck - Sam Shepard
- Mary-Louise Parker - Paul Schneider -
Jeremy Renner - Zooey Deschanel - Sam
Rockwell - Garret Dillahunt - Brooklynn
Proulx - Dustin Bollinger - Joel
McNichol - James Defelice - J.C. Roberts
- Alison Elliott - Kailin See - Michael
Parks - Ted Levine - James Carville -
Nick Cave","edb://4512","","","0","","N/A","01/19/2016","01/19/2016","N/A","Audio Stream","","","","480","1266","640","480","1.33","2","mp3","mpeg4","avi","PAL"
"2400","At Close Range","N/A","Orion Pictures","R","1986","5.8","Based upon the true story of Bruce
Johnston Sr., his son, and his brothers;
together, they constituted one of
suburban Philadelphia's most notorious
crime families during the 1970's. Their
criminal activities ranged from
burglary, theft... and ultimately,
murder.","Crime - Drama","N/A","N/A","Like father. Like son. Like hell.","1986-04-18","Nicholas Kazan","USA","1:50:58","James Foley","Sean Penn - Christopher Walken - Mary
Stuart Masterson - Chris Penn - Millie
Perkins - Eileen Ryan - Tracey Walter -
David Strathairn - J.C. Quinn - Candy
Clark - Jake Dengel - Kiefer Sutherland
- Stephen Geoffreys - Crispin Glover -
Noelle Parker - Alan Autry - Paul Herman
- Gary Gober - Marshall Fallwell Jr. -
Douglas Anderson - Nancy Sherburne -
Terry Baker - Myke R. Mueller - Bob
McDivitt - Bonita Hall - Terri Coulter -
Anna Thomson - Janie Draper - Charles
'Tatoo' Jensen - E.R. Davies - James
Foley - R. D. Call - Michael Edwards","edb://13715","","","0","","N/A","01/04/2016","01/04/2016","eng","N/A","dan - swe - nor - fin","N/A - N/A - N/A - N/A","vobsub - vobsub - vobsub - vobsub","480","1593","720","434","2.35","2","ac3","h264","mkv","PAL"
"2445","Atonement","N/A","Universal Pictures","R","2007","7.0","Fledgling writer Briony Tallis, as a 13
-year-old, irrevocably changes the
course of several lives when she accuses
her older sister's lover of a crime he
did not commit. Based on the British
romance novel by Ian McEwan.","Drama - Romance","N/A","N/A","Torn apart by betrayal. Separated by
war. Bound by love.","2007-08-29","Christopher Hampton - Ian McEwan","United Kingdom - France - USA","1:57:40","Joe Wright","Keira Knightley - James McAvoy - Romola
Garai - Saoirse Ronan - Brenda Blethyn -
Vanessa Redgrave - Juno Temple -
Benedict Cumberbatch - Harriet Walter -
Alfie Allen - Jérémie Renier - Anthony
Minghella - Tobias Menzies - Peter Wight
- Gina McKee - Tilly Vosburgh - John
Normington","edb://4347","","","0","","N/A","01/19/2016","01/19/2016","N/A","N/A","","","","sd","831","660","354","1.85","2","mp3","mpeg4","avi","PAL"
"2215","The Avengers","Avengers","Marvel Studios","PG-13","2012","7.3","When an unexpected enemy emerges and
threatens global safety and security,
Nick Fury, director of the international
peacekeeping agency known as
S.H.I.E.L.D., finds himself in need of a
team to pull the world back from the
brink of disaster. Spanning the globe, a
daring recruitment effort begins!","Science Fiction - Action - Adventure","N/A","N/A","Some assembly required.","2012-05-04","Joss Whedon - Stan Lee","USA","2:22:54","Joss Whedon","Robert Downey Jr. - Chris Evans - Mark
Ruffalo - Chris Hemsworth - Scarlett
Johansson - Jeremy Renner - Tom
Hiddleston - Clark Gregg - Cobie
Smulders - Stellan Skarsgård - Samuel L.
Jackson - Gwyneth Paltrow - Paul Bettany
- Jenny Agutter - Walter Perez - Powers
Boothe - Stan Lee - Arthur Darbinyan -
Donald Li - Ashley Johnson - Harry Dean
Stanton - Alicia Sixtos - Dieter Riesle
- Jamie McShane - Jeff Wolfe - Jerzy
Skolimowski - Maximiliano Hernández -
Jillian Morgese - Alexis Denisof - James
Eckhouse - Enver Gjokaj - Damion Poitier
- Tina Benko - Kirill Nikiforov - M'laah
Kaur Singh - Rashmi Rustagi - Warren
Kole - Jesse Garcia - Kenneth Tigar -
Josh Cowdery - Katsumi Komatsu - Yumiko
Komatsu - Momoko Komatsu - Robert
Clohessy - Fernanda Toker - Andrea
Vecchio - Robin Swoboda - Brent McGee -
Michael Zhang - William-Christopher
Stephens - Kelley Robins - Romy Rosemont
- Pat Kiernan - Thomas Roberts -
Catherine Anderson - Ricardo Andres -
Logan Bennett - Mayank Bhatter - Sharita
Bone - Jason Botsford - Mary Kate
Campbell - Gene N. Chavez - Layla
Cushman - Robert Dean - Rick Dremann -
Jeffrey Feingold - Lou Ferrigno - Rod
Fielder - Eric Frank - Israel Hall -
Carmen Dee Harris - Alexander
Christopher Jones - Mike Karban -
Demoine Kinney - Andrew Knode - Annette
Lawless - Kimberly J. Mahoney - Todd
Manes - Jorge Mardel - Tiffany Sander
McKenzie - Michael McMillan - Sean
Meehan - Joti Nagra - Holly Neelie -
Caleb Daniel Noal - Joseph O'Brien -
Jeremy Orr - Nate Paige - Martin Palmer
- Maria Perossa - Caleb Pieplow -
Alexander Daniel Pimentel - Frank Powers
- Jaime Powers - Brent Reichert - Kelly
Ruble - Gina Sarno - Robert B. Schneider
IV - Jeff Seich - Christina Shaffer -
Alonda Shevette - Douglas Slygh - Colin
Strause - Robert P. Thitoff - George
Thomas - Shane Thompson - Jerry Lee
Tucker - Tai Urban - Chris Vaina -
Sandra Weston - Seth Zielicke","edb://24428","","","0","","N/A","01/04/2016","01/19/2016","eng","N/A","eng - eng - eng - est - fin - ice - lav
- lit - nor - rus - rus - swe - ukr -
ukr","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - u - N/A - N/A - N/A - N/A","srt - srt - srt - srt - srt - srt - srt
- srt - srt - srt - srt - srt - srt -
srt","720","7010","1280","720","1.78","6","dca","h264","mkv","24p"
"1748","Avengers: Age of Ultron","N/A","Marvel Studios","PG-13","2015","7.5","When Tony Stark tries to jumpstart a
dormant peacekeeping program, things go
awry and Earth’s Mightiest Heroes are
put to the ultimate test as the fate of
the planet hangs in the balance. As the
villainous Ultron emerges, it is up to
The Avengers to stop him from enacting
his terrible plans, and soon uneasy
alliances and unexpected action pave the
way for an epic and unique global
adventure.","Action","1","12/27/2015","A New Age Has Come.","2015-05-01","Joss Whedon","USA","2:21:18","Joss Whedon","Robert Downey Jr. - Chris Evans - Chris
Hemsworth - Mark Ruffalo - Scarlett
Johansson - Jeremy Renner - James Spader
- Elizabeth Olsen - Aaron Taylor-Johnson
- Paul Bettany - Samuel L. Jackson -
Cobie Smulders - Don Cheadle - Anthony
Mackie - Stellan Skarsgård - Thomas
Kretschmann - Andy Serkis - Linda
Cardellini - Claudia Kim - Hayley Atwell
- Idris Elba - Josh Brolin - Julie Delpy
- Henry Goodman - Nick W. Nicholson -
Kerry Condon - Stan Lee - Dominique
Provost-Chalkley - Isaac Andrews - Aaron
Himelstein - Dilyana Bouklieva - Daniel
Westwood - Julian Bleach - Imogen
Poynton","edb://99861","","","0","","N/A","12/27/2015","12/27/2015","eng","N/A","","","","1080","11072","1920","808","2.35","6","dca","h264","mkv","24p"
"2482","Back to the Future","N/A","Universal Pictures","PG","1985","7.6","Eighties teenager Marty McFly is
accidentally sent back in time to 1955,
inadvertently disrupting his parents'
first meeting and attracting his
mother's romantic interest. Marty must
repair the damage to history by
rekindling his parents' romance and -
with the help of his eccentric inventor
friend Doc Brown - return to 1985.","Adventure - Comedy - Science Fiction -
Family","N/A","N/A","He's the only kid ever to get into
trouble before he was born.","1985-07-03","Bob Gale - Robert Zemeckis","USA","1:51:15","Robert Zemeckis","Michael J. Fox - Christopher Lloyd - Lea
Thompson - Crispin Glover - Thomas F.
Wilson - Claudia Wells - Marc McClure -
Wendie Jo Sperber - George DiCenzo -
Frances Lee McCain - James Tolkan -
Harry Waters, Jr. - Billy Zane - J.J.
Cohen - Casey Siemaszko - Donald
Fullilove - Lisa Freeman - Cristen
Kauffman - Elsa Raven - Will Hare - Ivy
Bethune - Jason Marin - Katherine
Britton - Jason Hervey - Maia Brewton -
Courtney Gains - Richard L. Duran - Jeff
O'Haco - Johnny Green - Jamie Abbott -
Read Morgan - Sachi Parker - Robert
Krantz - Gary Riley - Karen Petrasek -
George Buck Flower - Tommy Thomas -
Granville 'Danny' Young - David Harold
Brown - Lloyd L. Tolbert - Paul Hanson -
Lee Brownfield - Robert DeLapp - Walter
Scott - Charles L. Campbell - Deborah
Harmon - Janine King - Huey Lewis - Tom
Tangen - Norman Alden - Arthur Tovey","edb://105","","","0","","N/A","01/19/2016","01/19/2016","N/A","N/A","","","","sd","882","612","320","1.85","2","mp3","mpeg4","avi","PAL"
"2444","Back to the Future Part II","N/A","Universal Pictures","PG","1989","7.0","Marty and Doc are at it again in this
wacky sequel to the 1985 blockbuster as
the time-traveling duo head to 2015 to
nip some McFly family woes in the bud.
But things go awry thanks to bully Biff
Tannen and a pesky sports almanac. In a
last-ditch attempt to set things
straight, Marty finds himself bound for
1955 and face to face with his teenage
parents -- again.","Adventure - Comedy - Family - Science
Fiction - Action","N/A","N/A","Roads? Where we're going, we don't need
roads!","1989-11-20","Bob Gale","USA","1:43:35","Robert Zemeckis","Michael J. Fox - Christopher Lloyd - Lea
Thompson - Elisabeth Shue - James Tolkan
- Jeffrey Weissman - Casey Siemaszko -
Billy Zane - Darlene Vogel - Elijah Wood
- Jason Scott Lee - Ricky Dean Logan -
Charles Fleischer - J.J. Cohen - Flea -
Joe Flaherty - Neil Ross - Al White -
Thomas F. Wilson - E. Casanova Evans -
Jay Koch - Charles Gherardi - John
Thornton - Theo Schwartz - Lindsey
Whitney Barry - Judy Ovitz - Stephanie
Williams - Marty Levy - Jim Ishida -
Nikki Birdsong - Junior Fann - Shaun
Hunter - George Buck Flower - Tamara
Carrera - Tracy Dali - Jennifer Brown -
Irina Cashen - Angela Greenblatt -
Cameron Moore - Justin Mosley Spink -
Lisa Freeman - John Erwin - Harry
Waters, Jr. - David Harold Brown - Tommy
Thomas - Tommy Thomas - Lloyd L. Tolbert
- Granville 'Danny' Young - Wesley Mann
- Freddie - Crispin Glover - Todd Blood
- Sean Michael Fish - Donald Fullilove -
Annette May - Mary Ellen Trainor - Gian
Maria Volonté","edb://165","","","0","","N/A","01/19/2016","01/19/2016","N/A","N/A","","","","sd","947","612","320","1.85","2","mp3","mpeg4","avi","PAL"
